Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
zkteco-iclock880-fingerprint-time-attendance-and-access-control-terminal,ZKTeco iClock880 Fingerprint Time Attendance and Access Control Terminal,"ZKTeco iClock880 Fingerprint Time Attendance and Access Control Terminal




Model: iClock880



Fingerprint Capacity: 50,000



Record Capacity: 800,000



Display: 3.5-inch Color TFT LCD



Verification Speed: ? 1 sec",DropShop 2.0,Access Control,Access Control,,TRUE,,,,,,,,,,,deny,manual,"20,500",25625,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/11/ZKTeco-iClock880-Fingerprint-Time-Attendance-and-Access-Control-Terminal.webp,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
zkteco-iclock880-fingerprint-time-attendance-and-access-control-terminal,ZKTeco iClock880 Fingerprint Time Attendance and Access Control Terminal,"ZKTeco iClock880 Fingerprint Time Attendance and Access Control Terminal




Model: iClock880



Fingerprint Capacity: 50,000



Record Capacity: 800,000



Display: 3.5-inch Color TFT LCD



Verification Speed: ? 1 sec",DropShop 2.0,Access Control,Access Control,,TRUE,,,,,,,,,,,deny,manual,"20,500",25625,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/11/ZKTeco-iClock880-Fingerprint-Time-Attendance-and-Access-Control-Terminal.webp,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
zkteco-iclock880-fingerprint-time-attendance-and-access-control-terminal,ZKTeco iClock880 Fingerprint Time Attendance and Access Control Terminal,"ZKTeco iClock880 Fingerprint Time Attendance and Access Control Terminal




Model: iClock880



Fingerprint Capacity: 50,000



Record Capacity: 800,000



Display: 3.5-inch Color TFT LCD



Verification Speed: ? 1 sec",DropShop 2.0,Access Control,Access Control,,TRUE,,,,,,,,,,,deny,manual,"20,500",25625,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/11/ZKTeco-iClock880-Fingerprint-Time-Attendance-and-Access-Control-Terminal.webp,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
hoco-hb1-usb-a-hub-charging-and-data-sync-grey-color,HOCO HB1 USB-A HUB Charging and Data Sync – Grey Color,"HOCO HB1 USB-A HUB in Bangladesh

4 independent USB2.0 ports;
USB2.0 output with intelligent current distribution; 5V 500mA maximum output (connected to a computer)
The theoretical data transmission speed is 480Mbps (60MB/s); it can drive a mobile hard disk that does not exceed 1T;
Data transmission is stable, and it is used for USB port expansion of desktop computers and notebook computers;
Over-voltage, over-current, and short-circuit protection mechanisms, safe to use;
Exquisite texture, simple structure, and high space utilization rate;

Specifications:

Brand: HOCO
Model: HB1
Product size: 78 x 25 x 25mm/3.07 x 0.98 x 0.98?
Line length: 80cm/31.5?
Net weight: 63g",DropShop 2.0,USB HUB,USB HUB,,TRUE,,,,,,,,,,,deny,manual,600,750,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/08/HOCO-HB1-USB-A-HUB-in-BD.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
hoco-hb1-usb-a-hub-charging-and-data-sync-grey-color,HOCO HB1 USB-A HUB Charging and Data Sync – Grey Color,"HOCO HB1 USB-A HUB in Bangladesh

4 independent USB2.0 ports;
USB2.0 output with intelligent current distribution; 5V 500mA maximum output (connected to a computer)
The theoretical data transmission speed is 480Mbps (60MB/s); it can drive a mobile hard disk that does not exceed 1T;
Data transmission is stable, and it is used for USB port expansion of desktop computers and notebook computers;
Over-voltage, over-current, and short-circuit protection mechanisms, safe to use;
Exquisite texture, simple structure, and high space utilization rate;

Specifications:

Brand: HOCO
Model: HB1
Product size: 78 x 25 x 25mm/3.07 x 0.98 x 0.98?
Line length: 80cm/31.5?
Net weight: 63g",DropShop 2.0,USB HUB,USB HUB,,TRUE,,,,,,,,,,,deny,manual,600,750,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/08/HOCO-HB1-USB-A-HUB-in-BD.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
hoco-hb1-usb-a-hub-charging-and-data-sync-silver-color,HOCO HB1 USB-A HUB Charging and Data Sync – Silver Color,"HOCO HB1 USB-A HUB in Bangladesh

4 independent USB2.0 ports;
USB2.0 output with intelligent current distribution; 5V 500mA maximum output (connected to a computer)
The theoretical data transmission speed is 480Mbps (60MB/s); it can drive a mobile hard disk that does not exceed 1T;
Data transmission is stable, and it is used for USB port expansion of desktop computers and notebook computers;
Over-voltage, over-current, and short-circuit protection mechanisms, safe to use;
Exquisite texture, simple structure, and high space utilization rate;

Specifications:

Brand: HOCO
Model: HB1
Product size: 78 x 25 x 25mm/3.07 x 0.98 x 0.98?
Line length: 80cm/31.5?
Net weight: 63g",DropShop 2.0,USB HUB,USB HUB,,TRUE,,,,,,,,,,,deny,manual,600,750,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/08/HOCO-HB1-USB-HUB-Silver-Color.webp,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
hoco-hb1-usb-a-hub-charging-and-data-sync-silver-color,HOCO HB1 USB-A HUB Charging and Data Sync – Silver Color,"HOCO HB1 USB-A HUB in Bangladesh

4 independent USB2.0 ports;
USB2.0 output with intelligent current distribution; 5V 500mA maximum output (connected to a computer)
The theoretical data transmission speed is 480Mbps (60MB/s); it can drive a mobile hard disk that does not exceed 1T;
Data transmission is stable, and it is used for USB port expansion of desktop computers and notebook computers;
Over-voltage, over-current, and short-circuit protection mechanisms, safe to use;
Exquisite texture, simple structure, and high space utilization rate;

Specifications:

Brand: HOCO
Model: HB1
Product size: 78 x 25 x 25mm/3.07 x 0.98 x 0.98?
Line length: 80cm/31.5?
Net weight: 63g",DropShop 2.0,USB HUB,USB HUB,,TRUE,,,,,,,,,,,deny,manual,600,750,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/08/HOCO-HB1-USB-HUB-Silver-Color.webp,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
baseus-starjoy-5-in-1-type-c-hub-adapter,Baseus Starjoy 5 in 1 Type-C Hub Adapter,"Baseus Starjoy 5 in 1 Type-C Hub Adapter Price in Bangladesh
The Baseus Starjoy 5 in 1 Type-C Hub Adapter is a versatile device that can expand the functionality of your laptop or tablet. It features five ports: one HDMI port, three USB 3.0 ports, and one USB Type-C port. The HDMI port can output video to an external display, while the USB 3.0 ports can connect to a variety of devices, such as hard drives, flash drives, and printers. The USB Type-C port can be used for charging or data transfer. It also comes with a built-in PD charging port that supports up to 100W of power output.
Here are some of the key features of the Baseus Starjoy 5 in 1 Type-C Hub Adapter:

5 ports in 1: The hub has five ports: one HDMI port, three USB 3.0 ports, and one USB Type-C port.


Supports 4K@30Hz output: The HDMI port supports 4K@30Hz output, so you can connect the hub to an external display and enjoy high-definition video.
100W PD fast charging: The USB Type-C port supports 100W PD fast charging, so you can quickly charge your laptop or tablet.
Backward compatible: The hub is backward compatible with older devices that have a USB-C port.
Plug and play: The hub is easy to use, simply plug it into your laptop or tablet and you’re ready to go.
Built-in PD charging port: The hub comes with a built-in PD charging port that supports up to 100W of power output. This means that you can use the hub to charge your laptop or tablet while also using the other ports to connect to other devices.

If you’re looking for a versatile and affordable way to expand the functionality of your laptop or tablet, then the Baseus Starjoy 5 in 1 Type-C Hub Adapter is a great option. It’s perfect for students, travelers, and anyone who wants to connect multiple devices to their computer.",DropShop 2.0,USB HUB,USB HUB,,TRUE,,,,,,,,,,,deny,manual,"2,800",3500,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/07/Baseus-Starjoy-5-in-1-Type-C-Hub-Adapter-.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
baseus-starjoy-5-in-1-type-c-hub-adapter,Baseus Starjoy 5 in 1 Type-C Hub Adapter,"Baseus Starjoy 5 in 1 Type-C Hub Adapter Price in Bangladesh
The Baseus Starjoy 5 in 1 Type-C Hub Adapter is a versatile device that can expand the functionality of your laptop or tablet. It features five ports: one HDMI port, three USB 3.0 ports, and one USB Type-C port. The HDMI port can output video to an external display, while the USB 3.0 ports can connect to a variety of devices, such as hard drives, flash drives, and printers. The USB Type-C port can be used for charging or data transfer. It also comes with a built-in PD charging port that supports up to 100W of power output.
Here are some of the key features of the Baseus Starjoy 5 in 1 Type-C Hub Adapter:

5 ports in 1: The hub has five ports: one HDMI port, three USB 3.0 ports, and one USB Type-C port.


Supports 4K@30Hz output: The HDMI port supports 4K@30Hz output, so you can connect the hub to an external display and enjoy high-definition video.
100W PD fast charging: The USB Type-C port supports 100W PD fast charging, so you can quickly charge your laptop or tablet.
Backward compatible: The hub is backward compatible with older devices that have a USB-C port.
Plug and play: The hub is easy to use, simply plug it into your laptop or tablet and you’re ready to go.
Built-in PD charging port: The hub comes with a built-in PD charging port that supports up to 100W of power output. This means that you can use the hub to charge your laptop or tablet while also using the other ports to connect to other devices.

If you’re looking for a versatile and affordable way to expand the functionality of your laptop or tablet, then the Baseus Starjoy 5 in 1 Type-C Hub Adapter is a great option. It’s perfect for students, travelers, and anyone who wants to connect multiple devices to their computer.",DropShop 2.0,USB HUB,USB HUB,,TRUE,,,,,,,,,,,deny,manual,"2,800",3500,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/07/Baseus-Starjoy-5-in-1-Type-C-Hub-Adapter-.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
baseus-starjoy-6-in-1-type-c-hub-adapter,Baseus Starjoy 6 in 1 Type-C Hub Adapter,"Baseus Starjoy 6 in 1 Type-C Hub Adapter Price in Bangladesh
The Baseus Starjoy 6 in 1 Type-C Hub Adapter is a versatile device that can expand the functionality of your laptop or tablet. It features six ports: one HDMI port, three USB 3.0 ports, one USB Type-C port, and one RJ45 Ethernet port. The HDMI port can output video to an external display, while the USB 3.0 ports can connect to a variety of devices, such as hard drives, flash drives, and printers. The USB Type-C port can be used for charging or data transfer. The RJ45 Ethernet port provides a wired internet connection.
Here are some of the key features of the Baseus Starjoy 6 in 1 Type-C Hub Adapter:

6 ports in 1: The hub has six ports: one HDMI port, three USB 3.0 ports, one USB Type-C port, and one RJ45 Ethernet port.


Supports 4K@60Hz output: The HDMI port supports 4K@60Hz output, so you can connect the hub to an external display and enjoy high-definition video.
100W PD fast charging: The USB Type-C port supports 100W PD fast charging, so you can quickly charge your laptop or tablet.
Backward compatible: The hub is backward compatible with older devices that have a USB-C port.
Plug and play: The hub is easy to use, simply plug it into your laptop or tablet and you’re ready to go.
RJ45 Ethernet port: The RJ45 Ethernet port provides a wired internet connection, which can be helpful if you’re in an area with a weak Wi-Fi signal.

If you’re looking for a versatile and affordable way to expand the functionality of your laptop or tablet, then the Baseus Starjoy 6 in 1 Type-C Hub Adapter is a great option. It’s perfect for students, travelers, and anyone who wants to connect multiple devices to their computer.",DropShop 2.0,USB HUB,USB HUB,,TRUE,,,,,,,,,,,deny,manual,"3,150",3938,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/07/Baseus-Starjoy-6-in-1-Type-C-Hub-Adapter-.webp,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
baseus-starjoy-6-in-1-type-c-hub-adapter,Baseus Starjoy 6 in 1 Type-C Hub Adapter,"Baseus Starjoy 6 in 1 Type-C Hub Adapter Price in Bangladesh
The Baseus Starjoy 6 in 1 Type-C Hub Adapter is a versatile device that can expand the functionality of your laptop or tablet. It features six ports: one HDMI port, three USB 3.0 ports, one USB Type-C port, and one RJ45 Ethernet port. The HDMI port can output video to an external display, while the USB 3.0 ports can connect to a variety of devices, such as hard drives, flash drives, and printers. The USB Type-C port can be used for charging or data transfer. The RJ45 Ethernet port provides a wired internet connection.
Here are some of the key features of the Baseus Starjoy 6 in 1 Type-C Hub Adapter:

6 ports in 1: The hub has six ports: one HDMI port, three USB 3.0 ports, one USB Type-C port, and one RJ45 Ethernet port.


Supports 4K@60Hz output: The HDMI port supports 4K@60Hz output, so you can connect the hub to an external display and enjoy high-definition video.
100W PD fast charging: The USB Type-C port supports 100W PD fast charging, so you can quickly charge your laptop or tablet.
Backward compatible: The hub is backward compatible with older devices that have a USB-C port.
Plug and play: The hub is easy to use, simply plug it into your laptop or tablet and you’re ready to go.
RJ45 Ethernet port: The RJ45 Ethernet port provides a wired internet connection, which can be helpful if you’re in an area with a weak Wi-Fi signal.

If you’re looking for a versatile and affordable way to expand the functionality of your laptop or tablet, then the Baseus Starjoy 6 in 1 Type-C Hub Adapter is a great option. It’s perfect for students, travelers, and anyone who wants to connect multiple devices to their computer.",DropShop 2.0,USB HUB,USB HUB,,TRUE,,,,,,,,,,,deny,manual,"3,150",3938,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/07/Baseus-Starjoy-6-in-1-Type-C-Hub-Adapter-.webp,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
baseus-starjoy-8-in-1-type-c-hub-adapter,Baseus Starjoy 8 in 1 Type-C Hub Adapter,"Baseus Starjoy 8 in 1 Type-C Hub Adapter Price in Bangladesh
The Baseus Starjoy 8 in 1 Type-C Hub Adapter is a versatile device that can expand the functionality of your laptop or tablet. It features eight ports: one HDMI port, three USB 3.0 ports, one USB Type-C port, one RJ45 Ethernet port, one SD card reader, and one TF card reader. The HDMI port can output video to an external display, while the USB 3.0 ports can connect to a variety of devices, such as hard drives, flash drives, and printers. The USB Type-C port can be used for charging or data transfer. The RJ45 Ethernet port provides a wired internet connection. The SD card reader and TF card reader allow you to read and write data from SD cards and TF cards.
Here are some of the key features of the Baseus Starjoy 8 in 1 Type-C Hub Adapter:

8 ports in 1: The hub has eight ports: one HDMI port, three USB 3.0 ports, one USB Type-C port, one RJ45 Ethernet port, one SD card reader, and one TF card reader.


Supports 4K@60Hz output: The HDMI port supports 4K@60Hz output, so you can connect the hub to an external display and enjoy high-definition video.
100W PD fast charging: The USB Type-C port supports 100W PD fast charging, so you can quickly charge your laptop or tablet.
Backward compatible: The hub is backward compatible with older devices that have a USB-C port.
Plug and play: The hub is easy to use, simply plug it into your laptop or tablet and you’re ready to go.
SD card reader and TF card reader: The SD card reader and TF card reader allow you to read and write data from SD cards and TF cards. This can be helpful if you need to transfer large amounts of data or if you want to use your SD card or TF card with your laptop or tablet.

If you’re looking for a versatile and affordable way to expand the functionality of your laptop or tablet, then the Baseus Starjoy 8 in 1 Type-C Hub Adapter is a great option. It’s perfect for students, travelers, and anyone who wants to connect multiple devices to their computer.",DropShop 2.0,USB HUB,USB HUB,,TRUE,,,,,,,,,,,deny,manual,"3,200",4000,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/07/Baseus-Starjoy-8-in-1-Type-C-Hub-Adapter-.webp,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
baseus-starjoy-8-in-1-type-c-hub-adapter,Baseus Starjoy 8 in 1 Type-C Hub Adapter,"Baseus Starjoy 8 in 1 Type-C Hub Adapter Price in Bangladesh
The Baseus Starjoy 8 in 1 Type-C Hub Adapter is a versatile device that can expand the functionality of your laptop or tablet. It features eight ports: one HDMI port, three USB 3.0 ports, one USB Type-C port, one RJ45 Ethernet port, one SD card reader, and one TF card reader. The HDMI port can output video to an external display, while the USB 3.0 ports can connect to a variety of devices, such as hard drives, flash drives, and printers. The USB Type-C port can be used for charging or data transfer. The RJ45 Ethernet port provides a wired internet connection. The SD card reader and TF card reader allow you to read and write data from SD cards and TF cards.
Here are some of the key features of the Baseus Starjoy 8 in 1 Type-C Hub Adapter:

8 ports in 1: The hub has eight ports: one HDMI port, three USB 3.0 ports, one USB Type-C port, one RJ45 Ethernet port, one SD card reader, and one TF card reader.


Supports 4K@60Hz output: The HDMI port supports 4K@60Hz output, so you can connect the hub to an external display and enjoy high-definition video.
100W PD fast charging: The USB Type-C port supports 100W PD fast charging, so you can quickly charge your laptop or tablet.
Backward compatible: The hub is backward compatible with older devices that have a USB-C port.
Plug and play: The hub is easy to use, simply plug it into your laptop or tablet and you’re ready to go.
SD card reader and TF card reader: The SD card reader and TF card reader allow you to read and write data from SD cards and TF cards. This can be helpful if you need to transfer large amounts of data or if you want to use your SD card or TF card with your laptop or tablet.

If you’re looking for a versatile and affordable way to expand the functionality of your laptop or tablet, then the Baseus Starjoy 8 in 1 Type-C Hub Adapter is a great option. It’s perfect for students, travelers, and anyone who wants to connect multiple devices to their computer.",DropShop 2.0,USB HUB,USB HUB,,TRUE,,,,,,,,,,,deny,manual,"3,200",4000,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/07/Baseus-Starjoy-8-in-1-Type-C-Hub-Adapter-.webp,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
baseus-starjoy-11-port-type-c-hub-adapter,Baseus Starjoy 11 Port Type-C Hub Adapter,"Baseus Starjoy 11 Port Type-C Hub Adapter Price in Bangladesh
The Baseus Starjoy 11 in 1 Type-C Hub Adapter is a versatile device that can expand the connectivity of your laptop. It features 11 ports, including two HDMI ports, three USB 3.0 ports, a VGA port, an SD card reader, a TF card reader, an RJ45 Ethernet port, a 3.5mm audio jack, and a Type-C port for power delivery. This hub allows you to connect multiple devices to your laptop at the same time, making it ideal for multitasking or presentations.
The Baseus Starjoy 11 in-1 Type-C Hub Adapter is compatible with a wide range of laptops, including MacBooks, Chromebooks, and Windows laptops. It is also compatible with smartphones and tablets that support USB-C connectivity. The hub is powered by a PD 100W power adapter, which allows you to charge your laptop while you are using the hub.
The Baseus Starjoy 11 in 1 Type-C Hub Adapter is a well-made and versatile device that can expand the connectivity of your laptop. It is easy to use and supports a wide range of devices. If you are looking for a hub that can help you connect multiple devices to your laptop, the Baseus Starjoy 11 in 1 Type-C Hub Adapter is a great option.

One Taken, More Given: Plug the USB C docking station dual monitor into your device’s USB-C port and get 11 interfaces to bridge all mainstream devices with your laptop. The USB docking station’s 100W USB-C port gives back what’s taken and offers even more, 2 HDMI ports for 4K output, a VGA ports for 1080P@60Hz, 3 USB 3.0 ports, card readers for SD & TF cards, 1000Mbps Ethernet LAN port and 3.5 mm Jack allowing you have all aside standing by and just put full focus on your task
Extend to the Fullest at 4K: Universal laptop docking station boosts productivity by displaying up to 3 different contents on monitors, 4K@30Hz when using one or both HDMI ports and VGA idle, the resolution switches to 1080P@60Hz on each monitor if VGA is involved. Note: MacOS DOES NOT support MST mode, all 3 monitors will mirror your laptop’s desktop interface
100W USB-C Charging & Fast Internet Connection: Keep your laptop powered through the given-back 100W Type-C port to stay charged when charging on the battlefield and connect through the RJ45 LAN port for a stable and fast network connection to make sure that the best moment never gets interrupted
Fast Data Transfer & Audio Jack Port: All 3 USB-A 3.0 port’s data transfer speed goes up to 5Gbps allowing you to transfer HD movies or huge files at a remarkable speed; the built-in card readers for SD & TF card makes data transfer a breeze between 2 cards and your laptop at once, and a 3.5 mm Jack port that supports mainstream headsets and microphone
Exclusive Tidy Design: This USB c dock is designed with a tailored USB-C storage slot to keep the main Type-C connector safe from daily wear and tear when not in use while the LED status light indicates the hub’s current working status",DropShop 2.0,USB HUB,USB HUB,,TRUE,,,,,,,,,,,deny,manual,"4,900",6125,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/07/Baseus-Starjoy-11-Port-Type-C-Hub.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
baseus-starjoy-11-port-type-c-hub-adapter,Baseus Starjoy 11 Port Type-C Hub Adapter,"Baseus Starjoy 11 Port Type-C Hub Adapter Price in Bangladesh
The Baseus Starjoy 11 in 1 Type-C Hub Adapter is a versatile device that can expand the connectivity of your laptop. It features 11 ports, including two HDMI ports, three USB 3.0 ports, a VGA port, an SD card reader, a TF card reader, an RJ45 Ethernet port, a 3.5mm audio jack, and a Type-C port for power delivery. This hub allows you to connect multiple devices to your laptop at the same time, making it ideal for multitasking or presentations.
The Baseus Starjoy 11 in-1 Type-C Hub Adapter is compatible with a wide range of laptops, including MacBooks, Chromebooks, and Windows laptops. It is also compatible with smartphones and tablets that support USB-C connectivity. The hub is powered by a PD 100W power adapter, which allows you to charge your laptop while you are using the hub.
The Baseus Starjoy 11 in 1 Type-C Hub Adapter is a well-made and versatile device that can expand the connectivity of your laptop. It is easy to use and supports a wide range of devices. If you are looking for a hub that can help you connect multiple devices to your laptop, the Baseus Starjoy 11 in 1 Type-C Hub Adapter is a great option.

One Taken, More Given: Plug the USB C docking station dual monitor into your device’s USB-C port and get 11 interfaces to bridge all mainstream devices with your laptop. The USB docking station’s 100W USB-C port gives back what’s taken and offers even more, 2 HDMI ports for 4K output, a VGA ports for 1080P@60Hz, 3 USB 3.0 ports, card readers for SD & TF cards, 1000Mbps Ethernet LAN port and 3.5 mm Jack allowing you have all aside standing by and just put full focus on your task
Extend to the Fullest at 4K: Universal laptop docking station boosts productivity by displaying up to 3 different contents on monitors, 4K@30Hz when using one or both HDMI ports and VGA idle, the resolution switches to 1080P@60Hz on each monitor if VGA is involved. Note: MacOS DOES NOT support MST mode, all 3 monitors will mirror your laptop’s desktop interface
100W USB-C Charging & Fast Internet Connection: Keep your laptop powered through the given-back 100W Type-C port to stay charged when charging on the battlefield and connect through the RJ45 LAN port for a stable and fast network connection to make sure that the best moment never gets interrupted
Fast Data Transfer & Audio Jack Port: All 3 USB-A 3.0 port’s data transfer speed goes up to 5Gbps allowing you to transfer HD movies or huge files at a remarkable speed; the built-in card readers for SD & TF card makes data transfer a breeze between 2 cards and your laptop at once, and a 3.5 mm Jack port that supports mainstream headsets and microphone
Exclusive Tidy Design: This USB c dock is designed with a tailored USB-C storage slot to keep the main Type-C connector safe from daily wear and tear when not in use while the LED status light indicates the hub’s current working status",DropShop 2.0,USB HUB,USB HUB,,TRUE,,,,,,,,,,,deny,manual,"4,900",6125,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/07/Baseus-Starjoy-11-Port-Type-C-Hub.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
hoco-hb25-4-in-1-type-a-to-usb-hub,Hoco HB25 4-in-1 Type-A To USB Hub,"Hoco HB25 4-in-1 Type-A To USB Hub Price In Bangladesh
The Hoco HB25 4-in-1 Type-A To USB Hub is a great option for anyone looking to add more USB ports to their computer or laptop. It has four USB ports, including one USB 3.0 port and three USB 2.0 ports. This allows you to connect a variety of devices, such as external hard drives, printers, scanners, and more.
The Hoco HB25 4-in-1 Type-A To USB Hub is also very compact and lightweight, making it easy to take with you on the go. It is also plug-and-play, so you can start using it right away without having to install any drivers.
Here are some of the key features of the Hoco HB25 4-in-1 Type-A To USB Hub:

Four USB ports (one USB 3.0 and three USB 2.0)
Compact and lightweight design
Plug-and-play

Overall, the Hoco HB25 4-in-1 Type-A To USB Hub is a great option for anyone looking to add more USB ports to their computer or laptop. It is compact, lightweight, and easy to use.",DropShop 2.0,USB HUB,USB HUB,,TRUE,,,,,,,,,,,deny,manual,650,813,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/10/hoco-hb25-easy-mix-4in1-converter-usb-to-usb3-3xusb2-black.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
hoco-hb25-4-in-1-type-a-to-usb-hub,Hoco HB25 4-in-1 Type-A To USB Hub,"Hoco HB25 4-in-1 Type-A To USB Hub Price In Bangladesh
The Hoco HB25 4-in-1 Type-A To USB Hub is a great option for anyone looking to add more USB ports to their computer or laptop. It has four USB ports, including one USB 3.0 port and three USB 2.0 ports. This allows you to connect a variety of devices, such as external hard drives, printers, scanners, and more.
The Hoco HB25 4-in-1 Type-A To USB Hub is also very compact and lightweight, making it easy to take with you on the go. It is also plug-and-play, so you can start using it right away without having to install any drivers.
Here are some of the key features of the Hoco HB25 4-in-1 Type-A To USB Hub:

Four USB ports (one USB 3.0 and three USB 2.0)
Compact and lightweight design
Plug-and-play

Overall, the Hoco HB25 4-in-1 Type-A To USB Hub is a great option for anyone looking to add more USB ports to their computer or laptop. It is compact, lightweight, and easy to use.",DropShop 2.0,USB HUB,USB HUB,,TRUE,,,,,,,,,,,deny,manual,650,813,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/10/hoco-hb25-easy-mix-4in1-converter-usb-to-usb3-3xusb2-black.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
zoook-c-hub-iu43-usb-hub-3.0-type-c-to-usb-ultra-highspeed-hub,ZOOOK C-Hub IU43 USB Hub 3.0 Type C To USB Ultra-Highspeed HUB,"ZOOOK C-Hub IU43 USB Hub 3.0 Type C To USB Ultra-Highspeed HUB Price In Bangladesh

The ZOOOK C-Hub iU43 USB Hub 3.0 Type C to USB Ultra-highspeed HUB is available in Bangladesh. Get the original products at the most affordable price only at Dropshop.COM.BD and enjoy the quality with the promise of the best customer service in Bangladesh.
The ZOOOK C-Hub iU43 is small and light, making it easy to transport. Elegant appearance and reliable performance thanks to an aluminum casing and superior chipset architecture. The ZOOOK C-Hub iU43 provides a wide range of compatibility. It plugs in and works without needing a driver; it works with practically all Type-C and USB devices on Windows, Mac, Chromebook/Android OS, and other platforms. The OTG feature is supported. This hub has four high-speed extension ports: one USB 3.0 and three USB 2.0 ports. Data transfer speeds of up to 5Gbps are possible. Type c to USB converter: Includes a Type C female to USB male adapter with ordinary USB ports.
Features:

2in1 Design; Use with your Type C or Type A USB Ports
Add 4 USB Type A Ports
5Gbps Data Transfer
Multi-USB Charger
Plug & Play
Sleek & Compact Design
Includes Free Type C Female to USB 3.0 Male Connector



Specification:

Material: Aluminum alloy, ABS
Interfaces: 1* USB 3.0 Type-A Port + 3* USB 2.0 Ports
Connector: USB Type-C
Dimensions: 08 x 40 x 12mm (L x W x H)
Cable Length: 145mm",DropShop 2.0,USB HUB,USB HUB,,TRUE,,,,,,,,,,,deny,manual,750,938,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2024/01/zoook_c-hub_iu43_usb_hub_3.0_type_c_to_usb_ultra-highspeed_hub_in_bdshop.webp,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
